YYYY/MM/DD Time,PointA_latitude,PointA_longitude,PointB_latitude,PointB_longitude
2017/10/25 19:28,34.52262785,135.8327307,,
2017/10/25 20:20,34.71565591,136.4864126,,
2017/10/25 20:29,35.06101283,137.0842937,,
2017/10/25 20:43,33.86497011,130.829874,,
2017/10/25 20:55,35.40260504,139.4415196,,
2017/10/25 20:56,35.6691624,140.193205,,
2017/10/25 20:59,34.59805767,135.4480899,,
2017/10/25 21:08,34.73009688,135.3980209,,
2017/10/25 21:21,31.90954622,131.4362785,,
2017/10/25 22:05,33.56234174,130.2391298,,
2017/10/25 22:18,34.27593215,134.1006465,,
2017/10/25 22:20,34.80476566,134.7037775,,
2017/10/25 22:22,35.70614908,140.089518,,
2017/10/25 22:28,33.81574999,132.8047419,,
2017/10/25 22:29,34.27600952,134.1001539,,
2017/10/25 22:45,35.46504548,139.5320574,,
2017/10/25 22:51,35.4755502,136.9213741,,
2017/10/26 1:20,35.60022427,139.2812377,,
2017/10/26 2:40,33.23395913,131.599112,,
2017/10/26 4:44,36.80466017,139.9319679,,
2017/10/26 4:45,35.43036239,139.399756,,
2017/10/26 5:21,35.4193517,139.6499618,,
2017/10/26 6:19,35.96420935,139.6410915,,
2017/10/26 7:08,36.56847517,140.383167,,
2017/10/26 7:15,31.5244113,130.5245075,,
2017/10/26 7:42,35.85686398,139.8009952,,
2017/10/26 7:46,36.32834493,136.4036139,,
2017/10/26 7:53,35.62515541,139.633514,,
2017/10/26 7:54,39.7228576,140.1363668,,
2017/10/26 8:15,35.6360836,138.6954615,,
2017/10/26 8:19,34.88564263,137.0980255,,
2017/10/26 8:20,34.61583,135.5011282,,
2017/10/26 8:24,34.6850796,137.8040307,,
2017/10/26 8:33,36.20953797,139.5179658,,
2017/10/26 9:07,35.1585737,136.8889214,35.1585737,136.8889214
2017/10/26 9:11,26.14145762,127.667152,,
2017/10/26 9:12,34.30920325,134.0820048,,
2017/10/26 9:15,35.70854662,139.7384041,,
2017/10/26 9:15,35.7668077,139.6501213,,
2017/10/26 9:25,34.7766829,135.6230873,,
2017/10/26 9:33,35.3430498,139.3519402,,
2017/10/26 9:44,34.66225485,135.4942012,,
2017/10/26 9:49,34.6623451,135.1590906,,
2017/10/26 9:54,35.42356494,140.2648124,,
2017/10/26 10:03,34.8663504,134.5446521,,
2017/10/26 10:04,33.85474321,130.7226295,33.85580604,130.7232615
2017/10/26 10:14,36.80466871,139.9319113,,
2017/10/26 10:33,34.86733399,138.2773325,,
2017/10/26 10:41,35.3431933,139.3519402,,
2017/10/26 10:47,35.77886944,139.875189,,
2017/10/26 11:01,36.3107269,139.4404786,,
2017/10/26 11:09,35.5479139,139.3868094,,
2017/10/26 11:15,35.7744913,139.3099128,,
2017/10/26 11:21,35.19423706,139.6648085,,
2017/10/26 11:26,35.19430405,139.6648256,,
2017/10/26 11:28,35.5733447,139.3748446,,
2017/10/26 11:49,34.4476419,135.6651144,,
2017/10/26 11:54,36.46556514,140.4426563,,
2017/10/26 11:55,34.30187014,133.802577,,
2017/10/26 11:56,35.65657267,139.3376688,35.65659306,139.3373902
2017/10/26 12:45,36.0706226,140.1560741,,
2017/10/26 12:57,35.332822,137.1068775,35.33276773,137.1063983
2017/10/26 13:05,35.19151286,136.8908052,,
2017/10/26 13:27,37.42456225,138.8574625,,
2017/10/26 13:32,34.7808542,135.5842254,34.77854542,135.565686
2017/10/26 13:32,35.67572912,138.5439194,35.67635298,138.5442313
2017/10/26 13:33,34.37996104,132.405651,,
2017/10/26 13:37,34.74347856,135.3388636,,
2017/10/26 14:05,43.00103467,141.3344499,,
2017/10/26 14:07,43.54263602,144.4287019,,
2017/10/26 14:08,35.0976145,135.9027382,,
2017/10/26 14:09,34.8398505,137.2469907,,
2017/10/26 14:41,42.91052668,141.5530127,,
2017/10/26 14:48,38.30415058,140.9529213,38.30426665,140.953031
2017/10/26 14:51,34.65540525,133.8698022,,
2017/10/26 15:12,36.09060954,140.2007374,,
2017/10/26 15:15,31.50702905,130.9531341,,
2017/10/26 15:46,35.63452933,140.3327045,,
2017/10/26 16:15,35.81983025,139.7141609,,
2017/10/26 16:17,35.00240928,135.6959309,,
2017/10/26 16:40,35.5432449,139.5726522,,
2017/10/26 17:01,35.30332111,136.8981795,,
2017/10/26 17:25,35.01503467,136.9576499,,
2017/10/26 17:41,34.65343908,134.0242129,,
2017/10/26 17:47,35.8020591,139.371324,35.80178065,139.3711738
2017/10/26 17:58,35.46166779,136.7321967,,
2017/10/26 18:11,34.29588122,135.4690786,,
2017/10/26 18:13,33.06023188,129.4209732,32.700483,129.8490479
2017/10/26 19:03,35.5479629,139.460414,,
2017/10/26 19:43,35.7998883,139.8963446,,
2017/10/26 19:44,35.629812,140.1265275,,
2017/10/26 19:51,33.56617158,130.3646963,,
2017/10/26 19:58,35.6288003,140.1273119,,
2017/10/26 20:02,32.6079333,130.4697433,,
2017/10/26 20:22,35.62758314,140.0748821,,
2017/10/26 20:25,34.71923921,135.2505223,34.71923921,135.2505223
2017/10/26 21:47,35.6829254,139.7886519,,
2017/10/26 21:51,33.7685131,130.9834506,,
2017/10/26 23:24,35.70706882,139.7509702,,
2017/10/26 23:26,35.70741737,139.7523995,,
2017/10/26 23:27,34.1315105,134.5394333,,
2017/10/26 23:48,34.65144543,133.9694242,,
2017/10/27 0:46,34.4954421,135.7051445,,
2017/10/27 1:38,33.2659731,131.5183066,,
2017/10/27 3:19,36.18049416,139.5375091,,
2017/10/27 6:45,35.66567857,138.5657808,,
2017/10/27 7:02,34.74362386,137.8201114,,
2017/10/27 7:23,35.70288345,139.8768228,,
2017/10/27 8:03,34.66954868,135.440325,,
2017/10/27 8:52,35.7381747,140.3228857,,
2017/10/27 9:00,34.70574873,137.748377,34.70339034,137.751473
2017/10/27 9:07,35.68238001,139.5943953,,
2017/10/27 9:17,36.3484974,139.4022009,,
2017/10/27 9:17,35.7313391,139.6332646,35.73133454,139.6330794
2017/10/27 9:34,34.19113859,131.4849366,,
2017/10/27 9:45,37.390902,138.834639,,
2017/10/27 10:08,36.1302573,139.4170677,,
2017/10/27 10:08,34.97760132,135.8163601,,
2017/10/27 10:42,34.7000779,136.1166779,,
2017/10/27 10:43,34.85281072,138.3087912,,
2017/10/27 11:01,34.73680004,135.4285888,,
2017/10/27 11:09,38.2336584,140.3292477,,
2017/10/27 11:16,33.7907065,130.5394549,,
2017/10/27 11:19,34.02306091,131.849242,,
2017/10/27 11:21,35.78221611,139.6273175,,
2017/10/27 11:25,35.24785138,136.8449771,,
2017/10/27 11:35,36.35560839,139.0183221,36.35579954,139.0183854
2017/10/27 12:00,34.3910276,135.8709754,,
2017/10/27 12:03,34.61876936,135.6294582,34.61876936,135.6287501
2017/10/27 12:04,34.61879787,135.6292737,,
2017/10/27 12:38,26.22378495,127.7379127,,
2017/10/27 12:43,43.08647915,141.3385785,43.11972022,141.3341132
2017/10/27 13:01,35.9876147,139.982057,,
2017/10/27 13:45,35.89649205,139.9527035,,
2017/10/27 14:09,34.98633195,135.7540104,,
2017/10/27 14:17,35.42488006,133.360732,,
2017/10/27 14:17,35.0729684,136.0259406,,
2017/10/27 14:34,35.00961387,135.7666345,,
2017/10/27 14:40,34.8199741,135.3817434,,
2017/10/27 14:52,37.01979793,140.1131171,,
2017/10/27 14:58,37.7571402,140.4590991,,
2017/10/27 15:21,35.0161461,138.4622121,,
2017/10/27 15:26,38.29541426,140.8271143,,
2017/10/27 15:37,43.06398717,141.7789173,,
2017/10/27 16:10,36.37831128,140.474638,,
2017/10/27 16:11,35.41486384,139.3620913,,
2017/10/27 16:41,34.98200314,135.8915287,,
2017/10/27 16:42,26.20771012,127.7273805,,
2017/10/27 17:10,35.6477084,139.6960832,35.64719446,139.6961915
2017/10/27 17:11,34.62459906,135.4890961,,
2017/10/27 17:18,35.6581059,138.5631254,,
2017/10/27 17:36,36.37231642,139.1010969,,
2017/10/27 17:49,34.85412598,135.6330872,,
2017/10/27 18:03,43.00803916,141.3776578,,
2017/10/27 18:08,34.62274459,135.5344997,,
2017/10/27 18:10,35.9257379,139.4729891,,
2017/10/27 18:13,35.49383322,136.9093482,,
2017/10/27 18:15,34.8609143,137.0686421,,
2017/10/27 18:28,34.0082523,130.996533,,
2017/10/27 18:58,34.24063619,135.3452692,,
2017/10/27 19:00,36.3369172,139.0306769,,
2017/10/27 19:04,35.01072989,135.7306476,,
2017/10/27 19:15,34.0436667,134.5640126,,
2017/10/27 19:37,35.6386238,139.5098757,,
2017/10/27 19:51,35.6385763,139.5099353,,
2017/10/27 20:00,35.7515141,139.8399008,,
2017/10/27 20:19,35.6383001,139.9266086,,
2017/10/27 20:30,34.92318856,137.1999543,34.92311168,137.199731
2017/10/27 21:01,31.9633077,131.3915538,,
2017/10/27 21:38,35.5214197,137.8232744,,
2017/10/27 22:05,34.0847568,134.463344,,
2017/10/27 22:11,35.4409367,139.6673528,,
2017/10/27 22:19,35.45750599,139.4886621,,
2017/10/27 22:30,34.23190629,135.1852258,,
2017/10/27 23:04,34.69728905,137.6504092,,
2017/10/28 4:18,33.86725567,130.7380666,,
2017/10/28 4:52,35.8788401,139.6550636,,
2017/10/28 5:13,43.0401309,141.4761993,,
2017/10/28 5:32,35.80157767,139.6198781,,
2017/10/28 7:05,35.70485774,140.146203,,
2017/10/28 7:12,35.07489817,135.5325915,,
2017/10/28 7:51,39.1479402,141.1832401,,
2017/10/28 7:56,35.5870429,139.5567528,,
2017/10/28 8:22,35.45513368,139.6050922,35.45569803,139.6052452
2017/10/28 8:40,33.34910499,130.391091,,
2017/10/28 8:40,35.76220341,139.9198277,,
2017/10/28 8:44,36.458401,140.4978884,,
2017/10/28 8:44,35.8112735,139.4516449,,
2017/10/28 8:50,34.67974923,133.7502183,,
2017/10/28 9:47,35.69426237,139.5504486,,
2017/10/28 9:57,35.46065673,139.5332966,35.4609738,139.5335848
2017/10/28 10:02,35.8202921,139.7202471,,
2017/10/28 10:03,33.3768908,130.7508588,,
2017/10/28 10:28,34.7125977,135.3609598,,
2017/10/28 10:35,35.92222426,139.3205329,35.92178006,139.3209688
2017/10/28 10:52,36.35729555,138.3608598,36.35739414,138.3609618
2017/10/28 10:52,35.70060469,139.6387271,35.70072138,139.6387167
2017/10/28 11:07,35.76503692,140.061423,,
2017/10/28 11:15,40.60581912,140.4901001,,
2017/10/28 11:29,36.2271311,138.8856117,,
2017/10/28 11:30,36.227131,138.8856122,,
2017/10/28 11:48,35.23433,139.679591,,
2017/10/28 12:04,43.0522209,141.3983371,,
2017/10/28 12:04,35.7922268,139.2966174,,
2017/10/28 12:11,35.64353798,139.8165458,,
2017/10/28 12:17,35.64311529,139.8169049,,
2017/10/28 12:18,34.71079265,135.209711,,
2017/10/28 12:21,36.00054696,140.040558,,
2017/10/28 12:51,35.67759988,139.6841279,,
2017/10/28 13:06,33.29080213,130.6210836,,
2017/10/28 13:33,43.04173015,141.3512316,43.04188796,141.3511768
2017/10/28 13:37,32.76149292,130.6896609,,
2017/10/28 13:39,36.32740427,139.0134094,,
2017/10/28 13:47,42.67470325,141.6878983,42.67456508,141.6876529
2017/10/28 13:51,35.276403,136.801838,,
2017/10/28 14:02,31.6403098,130.5833063,,
2017/10/28 14:03,31.58681243,130.5574746,,
2017/10/28 14:07,32.84099389,130.7172033,,
2017/10/28 14:08,35.49889371,139.411986,,
2017/10/28 14:24,42.9508843,141.7153316,42.95049166,141.715117
2017/10/28 14:55,33.85176833,130.9465096,,
2017/10/28 15:07,33.5290384,132.5661701,33.52866277,132.5668997
2017/10/28 15:12,31.89952248,131.4248981,,
2017/10/28 15:20,34.79811906,135.4926397,,
2017/10/28 15:30,38.3370266,140.3679601,,
2017/10/28 15:32,38.69866259,140.8422874,,
2017/10/28 15:35,35.13534738,138.6563753,,
2017/10/28 15:50,35.1507031,136.908475,,
2017/10/28 15:53,35.95024599,139.9934027,35.95024599,139.9934027
2017/10/28 16:05,35.18177432,136.9289169,,
2017/10/28 16:23,34.5653842,135.7007533,,
2017/10/28 16:48,34.61376736,135.5521976,,
2017/10/28 17:01,34.60750044,135.4928703,,
2017/10/28 17:12,31.71371446,130.2706967,31.713435,130.2703806
2017/10/28 17:19,34.73652187,137.775516,,
2017/10/28 17:23,35.48918279,136.8242281,,
2017/10/28 17:25,37.8706603,138.9773253,,
2017/10/28 17:41,34.7780268,135.7838064,,
2017/10/28 18:15,34.99529231,135.7587134,,
2017/10/28 18:55,36.51568367,136.5672672,,
2017/10/28 19:07,35.90374457,139.7854506,,
2017/10/28 19:19,34.81382055,135.7711074,,
2017/10/28 19:24,32.85921495,130.2746724,,
2017/10/28 19:48,34.25278828,135.2016328,,
2017/10/28 19:48,33.5746375,133.5942258,,
2017/10/28 19:55,34.74986654,137.8603685,,
2017/10/28 20:18,34.9247711,137.1415711,,
2017/10/28 20:25,35.54294693,139.5537904,,
2017/10/28 20:35,34.50300404,133.4125732,,
2017/10/28 20:57,35.7694408,139.3104969,,
2017/10/28 21:13,43.7293092,142.191301,,
2017/10/28 21:47,36.14277269,139.5529069,,
2017/10/28 21:50,34.90595158,137.3038548,,
2017/10/28 22:11,36.0951089,139.5791567,,
2017/10/28 23:17,40.53740307,141.4738646,,
2017/10/29 0:26,35.8785967,139.967995,,
2017/10/29 1:31,35.75421335,140.3080959,,
2017/10/29 5:19,35.53596497,139.6417236,,
2017/10/29 5:44,36.33155497,139.8041686,36.32988208,139.8066148
2017/10/29 7:10,35.11203525,136.9085005,35.11203525,136.9085005
2017/10/29 7:40,35.52676339,140.2595042,35.52906849,140.2585922
2017/10/29 7:48,34.84372508,132.7150883,,
2017/10/29 8:01,32.7958185,130.7036469,,
2017/10/29 8:06,36.62633573,138.601501,,
2017/10/29 8:13,34.66942568,135.4406191,,
2017/10/29 8:18,34.8861521,135.7495761,,
2017/10/29 8:29,33.21037224,131.5270671,,
2017/10/29 8:30,33.27274739,130.2758044,,
2017/10/29 9:03,40.2105745,141.2194396,,
2017/10/29 9:07,36.54409356,139.9087857,,
2017/10/29 9:15,43.0794144,141.3709953,,
2017/10/29 9:28,43.0781214,141.3958299,,
2017/10/29 9:37,41.8101482,140.752665,,
2017/10/29 9:52,36.4097316,137.8946367,,
2017/10/29 9:56,35.5540547,139.6249376,,
2017/10/29 10:06,36.54488543,140.1156053,,
2017/10/29 10:28,35.40289834,138.8740118,,
2017/10/29 10:32,35.05999103,136.688503,,
2017/10/29 10:56,35.29317137,135.1420883,,
2017/10/29 11:09,34.69738124,136.483033,,
2017/10/29 11:21,34.3325024,132.5654743,34.33293329,132.5644734
2017/10/29 11:26,34.93241059,137.1595534,,
2017/10/29 11:46,35.691192,139.8734466,,
2017/10/29 12:03,35.6474996,139.5728994,,
2017/10/29 12:04,37.63649425,140.4836142,37.63560811,140.483191
2017/10/29 12:27,35.86399314,139.5495485,,
2017/10/29 12:41,36.11744168,139.5203774,,
2017/10/29 12:46,35.6499272,139.5322017,,
2017/10/29 12:53,35.2488995,138.614243,35.24887327,138.6144159
2017/10/29 12:54,35.79039154,140.001885,,
2017/10/29 13:08,34.3467529,134.0386452,,
2017/10/29 13:20,35.42991952,139.5602862,,
2017/10/29 13:25,35.24790423,136.898486,,
2017/10/29 13:30,36.25967018,137.9339451,,
2017/10/29 13:38,33.5724808,130.2716992,,
2017/10/29 13:50,36.0709988,139.7111583,,
2017/10/29 13:53,43.179834,140.9793764,,
2017/10/29 14:09,33.19883366,130.600053,,
2017/10/29 14:30,35.9164953,139.5975746,,
2017/10/29 14:39,35.84427219,139.6894215,35.84456789,139.6894001
2017/10/29 14:43,34.67550981,135.5687462,,
2017/10/29 14:51,35.2690048,136.8244839,,
2017/10/29 14:59,37.51481888,138.7043972,,
2017/10/29 15:14,35.6314892,139.7018671,,
2017/10/29 15:17,34.7407852,136.5136717,,
2017/10/29 15:27,34.97456571,135.933261,,
2017/10/29 15:30,36.44660003,140.5019596,,
2017/10/29 15:41,34.03937277,131.8666249,,
2017/10/29 15:42,35.83902733,139.3728671,,
2017/10/29 15:48,35.34195491,139.5336283,,
2017/10/29 15:49,34.85365093,135.6193565,,
2017/10/29 15:50,35.0085779,137.0307345,,
2017/10/29 15:52,36.446912,140.5019064,,
2017/10/29 16:10,34.52555086,133.7573765,,
2017/10/29 16:23,35.67492704,139.5940271,35.67492704,139.5940271
2017/10/29 16:27,35.22914577,137.0830724,,
2017/10/29 16:32,35.67427555,139.5943157,,
2017/10/29 16:46,34.9952833,135.7587388,,
2017/10/29 16:49,34.69934054,137.7004657,,
2017/10/29 17:06,35.5520682,134.8063786,,
2017/10/29 17:18,35.5523444,134.8057906,35.55197779,134.8054473
2017/10/29 17:19,36.636012,138.1816246,,
2017/10/29 18:08,43.07098013,141.3710671,,
2017/10/29 18:10,36.11527719,140.2080738,,
2017/10/29 18:14,35.98338792,139.5426506,,
2017/10/29 18:16,36.3069679,139.7586592,,
2017/10/29 18:19,34.79035021,135.4048052,,
2017/10/29 18:32,36.2778163,139.3769371,,
2017/10/29 18:37,35.80875312,139.6982435,35.80863344,139.6981208
2017/10/29 19:03,33.95061098,130.9295634,,
2017/10/29 19:31,36.32258152,139.5819406,,
2017/10/29 19:42,35.30852352,139.2167337,,
2017/10/29 19:50,33.74963243,130.7406295,,
2017/10/29 19:51,35.68562827,139.6193541,,
2017/10/29 20:10,34.65035824,133.9192046,,
2017/10/29 20:14,34.59929173,133.8294305,,
2017/10/29 20:15,35.627629,139.8878787,,
2017/10/29 20:16,34.80442715,135.5280388,34.80439726,135.5272074
2017/10/29 20:24,36.33658775,139.8184384,,
2017/10/29 20:30,35.4132877,139.9560765,,
2017/10/29 20:30,35.41260567,139.9559692,,
2017/10/29 20:38,34.56741418,135.4994921,,
2017/10/29 20:46,35.7735975,138.3765215,,
2017/10/29 20:55,34.67068953,135.5116471,,
2017/10/29 21:01,36.03865173,139.8888757,,
2017/10/29 21:12,36.3132619,139.3882749,,
2017/10/29 21:52,36.3255582,136.4085237,,
2017/10/29 21:56,34.65278625,135.4753265,,
2017/10/29 22:13,34.5453796,135.5104379,,
2017/10/30 0:50,34.60987423,135.5298362,,
2017/10/30 1:06,35.98652774,139.57876,,
2017/10/30 4:10,36.0579225,136.219581,36.05790682,136.2194421
2017/10/30 4:35,35.95458607,139.6104576,,
2017/10/30 7:42,35.4408136,133.3297175,35.44103797,133.3292933
2017/10/30 7:47,35.93284163,136.0606711,,
2017/10/30 7:55,34.66942231,135.440615,,
2017/10/30 8:07,34.6801141,136.4603457,,
2017/10/30 8:11,34.76613441,137.9018293,,
2017/10/30 8:21,43.7544437,142.3856066,,
2017/10/30 8:23,35.7921681,139.5834997,,
2017/10/30 8:34,34.2702298,135.3485519,,
2017/10/30 8:40,35.35636119,137.0827228,35.35636119,137.0827228
2017/10/30 9:42,38.91017306,139.847409,,
2017/10/30 9:45,35.52126081,139.3291889,,
2017/10/30 10:00,35.57353049,140.2840897,,
2017/10/30 10:10,33.2405484,131.6339715,,
2017/10/30 10:18,34.97969212,136.9405084,,
2017/10/30 10:35,34.3018462,133.943446,,
2017/10/30 10:40,26.37681066,127.8555223,,
2017/10/30 10:44,34.9315896,137.1858959,,
2017/10/30 10:47,36.28841508,136.2551844,,
2017/10/30 10:48,34.3992803,132.423809,,
2017/10/30 11:02,35.15262227,136.8888091,,
2017/10/30 11:36,31.97780164,131.332462,,
2017/10/30 12:09,33.8471115,130.6265042,,
2017/10/30 12:37,35.36927519,139.5000095,,
2017/10/30 12:41,35.31646488,139.2713891,,
2017/10/30 12:52,35.10994109,136.3672765,,
2017/10/30 12:59,34.93298643,135.7579131,,
2017/10/30 13:00,33.32591811,130.5533435,,
2017/10/30 13:07,34.70537955,135.5102917,,
2017/10/30 13:07,34.76466615,135.4569983,,
2017/10/30 13:10,36.4842721,139.9234297,,
2017/10/30 13:20,35.06169758,137.00759,,
2017/10/30 13:31,34.94717755,135.6636354,,
2017/10/30 13:37,35.10987133,136.3672045,,
2017/10/30 13:37,36.4825848,139.9330055,,
2017/10/30 13:38,34.2367294,133.7869492,,
2017/10/30 13:40,26.22203133,127.7663085,,
2017/10/30 13:47,42.997549,141.4655407,,
2017/10/30 13:48,42.997549,141.4655407,,
2017/10/30 13:50,35.8286076,137.9841557,35.83368744,137.9838553
2017/10/30 13:53,35.64390776,139.6039095,,
2017/10/30 14:24,35.7142133,140.2449905,,
2017/10/30 14:35,35.63022654,139.7879929,,
2017/10/30 14:39,35.32693321,139.3362762,,
2017/10/30 14:55,34.68558581,135.1955425,,
2017/10/30 15:22,38.28136716,140.9907305,,
2017/10/30 15:34,34.1105008,133.7018078,,
2017/10/30 15:36,33.69252579,130.4346208,,
2017/10/30 16:07,35.02506154,138.4482496,,
2017/10/30 16:50,34.840976,138.3204584,,
2017/10/30 17:19,36.6313064,139.9437489,,
2017/10/30 17:20,34.69581516,134.0281305,,
2017/10/30 17:30,38.7923572,140.6750688,,
2017/10/30 17:31,35.79458914,139.8507773,,
2017/10/30 17:33,35.1320807,136.9501656,,
2017/10/30 17:35,35.5568795,139.4587256,35.55688294,139.4587881
2017/10/30 17:39,34.29429044,133.9615709,,
2017/10/30 17:43,33.5721253,130.4084779,33.5721253,130.4084779
2017/10/30 18:23,33.6535988,130.6579822,,
2017/10/30 18:45,34.5210185,135.8475643,,
2017/10/30 18:48,34.85209475,135.7328495,,
2017/10/30 19:03,36.17236166,139.9311663,36.17213648,139.9307801
2017/10/30 19:11,35.77800751,139.6754263,,
2017/10/30 19:45,34.93619107,135.7497982,,
2017/10/30 19:45,36.41454255,140.4828743,,
2017/10/30 20:56,34.76133805,137.3330021,,
2017/10/30 20:57,35.9808612,139.4651914,,
2017/10/30 23:28,37.83623262,140.8937897,,
2017/10/31 1:10,34.82703628,135.2877833,,
2017/10/31 4:42,34.6687488,135.5591787,,
2017/10/31 7:05,42.87923005,141.5865314,,
2017/10/31 7:24,38.69202696,141.4722194,,
2017/10/31 7:39,34.47255934,132.5579125,,
2017/10/31 7:57,34.50826235,133.4301074,34.50926612,133.4303037
2017/10/31 8:04,35.16509954,136.9597155,,
2017/10/31 8:29,33.9600766,133.4958631,,
2017/10/31 8:31,35.40648302,140.3579157,,
2017/10/31 9:22,36.6748767,137.1715605,,
2017/10/31 9:23,35.3452649,136.7870449,,
2017/10/31 10:00,35.9252885,140.0220439,35.92533246,140.0220944
2017/10/31 10:14,34.6315638,135.4935893,,
2017/10/31 10:23,35.42428431,140.336321,,
2017/10/31 10:31,34.83076187,138.0153551,,
2017/10/31 10:46,34.87011188,135.6174194,,
2017/10/31 11:14,37.44031196,138.8603091,,
2017/10/31 11:24,32.78149846,130.752274,,
2017/10/31 11:27,31.89900204,131.4595654,,
2017/10/31 11:35,35.36391714,138.9788507,,
2017/10/31 11:43,35.84718636,139.6485518,,
2017/10/31 11:47,35.1026569,134.6934269,,
2017/10/31 11:54,34.9690956,135.9318885,,
2017/10/31 12:09,40.52858147,141.447446,,
2017/10/31 12:12,34.59710736,135.4752693,,
2017/10/31 12:50,37.73991456,139.1724612,,
2017/10/31 12:56,34.4473662,132.6735366,,
2017/10/31 12:57,33.17985829,129.7215259,33.18957365,129.7180927
2017/10/31 13:12,36.40214407,139.7547499,,
2017/10/31 13:16,35.67313558,139.7801034,,
2017/10/31 14:08,34.6757699,135.5431344,,
2017/10/31 14:27,34.47143646,132.6597137,,
2017/10/31 14:38,35.4567532,139.4881702,35.45458772,139.4870358
2017/10/31 14:48,34.51110476,135.6153925,,
2017/10/31 14:51,36.5386463,136.6395652,,
2017/10/31 15:01,36.52723588,136.6863954,,
2017/10/31 15:13,31.58376974,130.5422435,,
2017/10/31 15:52,34.72073996,135.436751,,
2017/10/31 16:13,35.87916567,139.6367716,,
2017/10/31 16:20,34.6391393,133.9035861,,
2017/10/31 16:34,35.15352631,136.8644649,,
2017/10/31 17:31,36.1277523,140.2296843,36.13354916,140.2357638
2017/10/31 17:40,35.0142753,136.9588045,35.01420343,136.9594829
2017/10/31 18:16,33.26286164,130.3023509,,
2017/10/31 18:17,36.28090158,139.3776095,,
2017/10/31 18:43,34.6835154,135.5654467,34.68291485,135.5687734
2017/10/31 19:13,36.4995959,138.9925062,,
2017/10/31 19:27,34.19456697,133.8422373,,
2017/10/31 19:55,35.34024424,136.8626222,,
2017/10/31 20:06,34.5352958,135.7150293,,
2017/10/31 20:27,33.98522784,134.5898413,,
2017/10/31 20:32,34.9719829,136.9715252,34.97185191,136.9714712
2017/10/31 20:45,34.58744175,135.6300593,,
2017/10/31 20:46,35.0590932,138.5260982,,
2017/10/31 20:47,34.52987721,133.6572514,,
2017/10/31 22:31,38.38741693,140.2783202,,
2017/10/31 23:57,33.5552021,130.3022863,,
2017/10/31 23:57,36.1584814,139.967261,,
